created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,cleaned_text,normalized_text,no_stopwords_text,stemmed_text,tokens_stemmed,tokens,cluster
Mon Apr 28 06:24:12 +0000 2025,0,Polres Metro Jakarta Pusat memeriksa pelapor Roy Suryo dan tiga orang lainnya terkait dugaan ijazah palsu Presiden RI ke-7 Joko Widodo (Jokowi) untuk dimintai klarifikasi atas laporannya pada Rabu (23/4).https://t.co/mZnw9qSwZS,in,0,0,0,polres metro jakarta pusat memeriksa pelapor roy suryo dan tiga orang lainnya terkait dugaan ijazah palsu presiden ri ke joko widodo jokowi untuk dimintai klarifikasi atas laporannya pada rabu,polres metro jakarta pusat memeriksa pelapor roy suryo dan tiga orang lainnya terkait dugaan ijazah palsu presiden ri ke joko widodo jokowi untuk dimintai klarifikasi atas laporannya pada rabu,polres metro jakarta pusat memeriksa pelapor roy suryo tiga orang terkait dugaan ijazah palsu presiden ri joko widodo jokowi klarifikasi laporannya rabu,polres metro jakarta pusat periksa lapor roy suryo tiga orang kait duga ijazah palsu presiden ri joko widodo jokowi klarifikasi lapor rabu,"['polres', 'metro', 'jakarta', 'pusat', 'periksa', 'lapor', 'roy', 'suryo', 'tiga', 'orang', 'kait', 'duga', 'ijazah', 'palsu', 'presiden', 'ri', 'joko', 'widodo', 'jokowi', 'klarifikasi', 'lapor', 'rabu']","['polres', 'metro', 'jakarta', 'pusat', 'periksa', 'lapor', 'roy', 'suryo', 'tiga', 'orang', 'kait', 'duga', 'ijazah', 'palsu', 'presiden', 'ri', 'joko', 'widodo', 'jokowi', 'klarifikasi', 'lapor', 'rabu']",3
Mon Apr 28 06:21:53 +0000 2025,3,@PartaiSocmed Gak usah muter2 med. Liat nanti sidang (semoga terbuka) yg akan diiris tajam ilmu forensik oleh @SianiparRismon dkk. Kl terbukti palsu tinggal tunggu nyanyian @jokowi aja siapa2 yg ikut andil. Jgn dilupakan jg @DianSandiU yg mengaku melihat dan memfoto ijazah yg katanya asli https://t.co/zuF3esGDDn,in,0,1,1,gak usah muter med liat nanti sidang semoga terbuka yg akan diiris tajam ilmu forensik oleh dkk kl terbukti palsu tinggal tunggu nyanyian aja siapa yg ikut andil jgn dilupakan jg yg mengaku melihat dan memfoto ijazah yg katanya asli,tidak usah muter med liat nanti sidang semoga terbuka yang akan diiris tajam ilmu forensik oleh dkk kl terbukti palsu tinggal tunggu nyanyian aja siapa yang ikut andil jgn dilupakan juga yang mengaku melihat dan memfoto ijazah yang katanya asli,muter med liat sidang semoga terbuka diiris tajam ilmu forensik dkk kl terbukti palsu tinggal tunggu nyanyian aja andil jgn dilupakan mengaku memfoto ijazah asli,muter med liat sidang moga buka iris tajam ilmu forensik dkk kl bukti palsu tinggal tunggu nyanyi aja andil jgn lupa aku foto ijazah asli,"['muter', 'med', 'liat', 'sidang', 'moga', 'buka', 'iris', 'tajam', 'ilmu', 'forensik', 'dkk', 'kl', 'bukti', 'palsu', 'tinggal', 'tunggu', 'nyanyi', 'aja', 'andil', 'jgn', 'lupa', 'aku', 'foto', 'ijazah', 'asli']","['muter', 'med', 'liat', 'sidang', 'moga', 'buka', 'iris', 'tajam', 'ilmu', 'forensik', 'dkk', 'kl', 'bukti', 'palsu', 'tinggal', 'tunggu', 'nyanyi', 'aja', 'andil', 'jgn', 'lupa', 'aku', 'foto', 'ijazah', 'asli']",0
Mon Apr 28 06:21:04 +0000 2025,0,@ApriliaLin Feeling gw bener nih... Yg masalah bukan ijazah Jokowi cs. Tapi administrasi UGM saat itu khususnya lulusan 1985.,in,0,0,0,feeling gw bener nih yg masalah bukan ijazah jokowi cs tapi administrasi ugm saat itu khususnya lulusan,feeling gw bener nih yang masalah bukan ijazah jokowi cs tapi administrasi ugm saat itu khususnya lulusan,feeling gw bener nih ijazah jokowi cs administrasi ugm lulusan,feeling gw bener nih ijazah jokowi cs administrasi ugm lulus,"['feeling', 'gw', 'bener', 'nih', 'ijazah', 'jokowi', 'cs', 'administrasi', 'ugm', 'lulus']","['feeling', 'gw', 'bener', 'nih', 'ijazah', 'jokowi', 'cs', 'administrasi', 'ugm', 'lulus']",0
Mon Apr 28 06:21:02 +0000 2025,2,@DianSandiU Untung &amp; Bersyujur sampean cak @narkosun yg nyenggol2 juga soal ijazah palsu gak ada yang melporkan sampean.... Sehat selalu cak dan selamat sdh menjadi salah satu manusia/akun yg telah mendapat hidayah setelah menjadi salah satu pembenci pak @jokowi ,in,0,2,0,untung amp bersyujur sampean cak yg nyenggol juga soal ijazah palsu gak ada yang melporkan sampean sehat selalu cak dan selamat sdh menjadi salah satu manusiaakun yg telah mendapat hidayah setelah menjadi salah satu pembenci pak,untung amp bersyujur sampean cak yang nyenggol juga soal ijazah palsu tidak ada yang melporkan sampean sehat selalu cak dan selamat sdh menjadi salah satu manusiaakun yang telah mendapat hidayah setelah menjadi salah satu pembenci pak,untung amp bersyujur sampean cak nyenggol soal ijazah palsu melporkan sampean sehat cak selamat sdh salah manusiaakun hidayah salah pembenci,untung amp bersyujur sampean cak nyenggol soal ijazah palsu melporkan sampean sehat cak selamat sdh salah manusiaakun hidayah salah benci,"['untung', 'amp', 'bersyujur', 'sampean', 'cak', 'nyenggol', 'soal', 'ijazah', 'palsu', 'melporkan', 'sampean', 'sehat', 'cak', 'selamat', 'sdh', 'salah', 'manusiaakun', 'hidayah', 'salah', 'benci']","['untung', 'amp', 'bersyujur', 'sampean', 'cak', 'nyenggol', 'soal', 'ijazah', 'palsu', 'melporkan', 'sampean', 'sehat', 'cak', 'selamat', 'sdh', 'salah', 'manusiaakun', 'hidayah', 'salah', 'benci']",1
Mon Apr 28 06:13:42 +0000 2025,1,@DianSandiU Teknologi apapun yg dipake Roy Suryo apa akurat jika di cek yg beredar di sosmed bisa aja itu mirip yg asli..btw bukannya lbh akurat nanti di pengadilan Roy ini uji langsung ijazah realnya ( yg dipegang pihak Jokowi),in,0,1,0,teknologi apapun yg dipake roy suryo apa akurat jika di cek yg beredar di sosmed bisa aja itu mirip yg aslibtw bukannya lbh akurat nanti di pengadilan roy ini uji langsung ijazah realnya yg dipegang pihak jokowi,teknologi apapun yang dipake roy suryo apa akurat jika di cek yang beredar di sosmed bisa aja itu mirip yang aslibtw bukannya lbh akurat nanti di pengadilan roy ini uji langsung ijazah realnya yang dipegang pihak jokowi,teknologi apapun dipake roy suryo akurat cek beredar sosmed aja aslibtw lbh akurat pengadilan roy uji langsung ijazah realnya dipegang jokowi,teknologi apa dipake roy suryo akurat cek edar sosmed aja aslibtw lbh akurat adil roy uji langsung ijazah real pegang jokowi,"['teknologi', 'apa', 'dipake', 'roy', 'suryo', 'akurat', 'cek', 'edar', 'sosmed', 'aja', 'aslibtw', 'lbh', 'akurat', 'adil', 'roy', 'uji', 'langsung', 'ijazah', 'real', 'pegang', 'jokowi']","['teknologi', 'apa', 'dipake', 'roy', 'suryo', 'akurat', 'cek', 'edar', 'sosmed', 'aja', 'aslibtw', 'lbh', 'akurat', 'adil', 'roy', 'uji', 'langsung', 'ijazah', 'real', 'pegang', 'jokowi']",3
Mon Apr 28 06:12:07 +0000 2025,42,Untuk hancurkan suatu bangsa rusak tatanan Hukumnya. Gunakan hukum sebagai alat kekuasaan . hukum Indonesia gak mampu menyelesaikan ijazah palsu ? Untungnya gak ada yg bisa bikin tinggi badan Jokowi dan Iriana palsu https://t.co/h9OTTh40PM,in,1,9,27,untuk hancurkan suatu bangsa rusak tatanan hukumnya gunakan hukum sebagai alat kekuasaan hukum indonesia gak mampu menyelesaikan ijazah palsu untungnya gak ada yg bisa bikin tinggi badan jokowi dan iriana palsu,untuk hancurkan suatu bangsa rusak tatanan hukumnya gunakan hukum sebagai alat kekuasaan hukum indonesia tidak mampu menyelesaikan ijazah palsu untungnya tidak ada yang bisa bikin tinggi badan jokowi dan iriana palsu,hancurkan bangsa rusak tatanan hukumnya gunakan hukum alat kekuasaan hukum indonesia menyelesaikan ijazah palsu untungnya bikin tinggi badan jokowi iriana palsu,hancur bangsa rusak tatanan hukum guna hukum alat kuasa hukum indonesia selesai ijazah palsu untung bikin tinggi badan jokowi iriana palsu,"['hancur', 'bangsa', 'rusak', 'tatanan', 'hukum', 'guna', 'hukum', 'alat', 'kuasa', 'hukum', 'indonesia', 'selesai', 'ijazah', 'palsu', 'untung', 'bikin', 'tinggi', 'badan', 'jokowi', 'iriana', 'palsu']","['hancur', 'bangsa', 'rusak', 'tatanan', 'hukum', 'guna', 'hukum', 'alat', 'kuasa', 'hukum', 'indonesia', 'selesai', 'ijazah', 'palsu', 'untung', 'bikin', 'tinggi', 'badan', 'jokowi', 'iriana', 'palsu']",1
Mon Apr 28 06:10:44 +0000 2025,0,@DianSandiU jokowi gak selemah itu beliau mampu lindungi diri dia sendiri GAK butuh kamu. justru kadang kadang kamu blunder. itu ijazah yg kamu unggah akan jadi masalah ke depan karena jelas itu hanya fotokopian yg diberi warna. kamu sdh bikin pak jokowi REPOT akibat perbuatan kamu.,in,0,0,0,jokowi gak selemah itu beliau mampu lindungi diri dia sendiri gak butuh kamu justru kadang kadang kamu blunder itu ijazah yg kamu unggah akan jadi masalah ke depan karena jelas itu hanya fotokopian yg diberi warna kamu sdh bikin pak jokowi repot akibat perbuatan kamu,jokowi tidak selemah itu beliau mampu lindungi diri dia sendiri tidak butuh kamu justru kadang kadang kamu blunder itu ijazah yang kamu unggah akan jadi masalah ke depan karena jelas itu hanya fotokopian yang diberi warna kamu sdh bikin pak jokowi repot akibat perbuatan kamu,jokowi selemah beliau lindungi butuh kadang kadang blunder ijazah unggah fotokopian warna sdh bikin jokowi repot akibat perbuatan,jokowi lemah beliau lindung butuh kadang kadang blunder ijazah unggah fotokopi warna sdh bikin jokowi repot akibat buat,"['jokowi', 'lemah', 'beliau', 'lindung', 'butuh', 'kadang', 'kadang', 'blunder', 'ijazah', 'unggah', 'fotokopi', 'warna', 'sdh', 'bikin', 'jokowi', 'repot', 'akibat', 'buat']","['jokowi', 'lemah', 'beliau', 'lindung', 'butuh', 'kadang', 'kadang', 'blunder', 'ijazah', 'unggah', 'fotokopi', 'warna', 'sdh', 'bikin', 'jokowi', 'repot', 'akibat', 'buat']",4
Mon Apr 28 06:08:36 +0000 2025,0,Pelapor Roy Suryo Cs Soal Ijazah Jokowi Diperiksa Polisi Bawa Bukti dan Saksi https://t.co/hu1VjpiKJV,in,0,0,0,pelapor roy suryo cs soal ijazah jokowi diperiksa polisi bawa bukti dan saksi,pelapor roy suryo cs soal ijazah jokowi diperiksa polisi bawa bukti dan saksi,pelapor roy suryo cs soal ijazah jokowi diperiksa polisi bawa bukti saksi,lapor roy suryo cs soal ijazah jokowi periksa polisi bawa bukti saksi,"['lapor', 'roy', 'suryo', 'cs', 'soal', 'ijazah', 'jokowi', 'periksa', 'polisi', 'bawa', 'bukti', 'saksi']","['lapor', 'roy', 'suryo', 'cs', 'soal', 'ijazah', 'jokowi', 'periksa', 'polisi', 'bawa', 'bukti', 'saksi']",3
Mon Apr 28 06:08:07 +0000 2025,0,@SigitWasito8 Katanya Jokowi pemimpin hebat kok tunjukkan ijazah aja kagak berani jadi hebatnya apa ngibul masuk gorong gorong,in,0,0,0,katanya jokowi pemimpin hebat kok tunjukkan ijazah aja kagak berani jadi hebatnya apa ngibul masuk gorong gorong,katanya jokowi pemimpin hebat kok tunjukkan ijazah aja kagak berani jadi hebatnya apa ngibul masuk gorong gorong,jokowi pemimpin hebat tunjukkan ijazah aja kagak berani hebatnya ngibul masuk gorong gorong,jokowi pimpin hebat tunjuk ijazah aja kagak berani hebat ngibul masuk gorong gorong,"['jokowi', 'pimpin', 'hebat', 'tunjuk', 'ijazah', 'aja', 'kagak', 'berani', 'hebat', 'ngibul', 'masuk', 'gorong', 'gorong']","['jokowi', 'pimpin', 'hebat', 'tunjuk', 'ijazah', 'aja', 'kagak', 'berani', 'hebat', 'ngibul', 'masuk', 'gorong', 'gorong']",4
Mon Apr 28 06:06:39 +0000 2025,0,@Bankgood18 @Velya1999 @bsk_zone @democrazymedia Saya bukan mengambil informasi dari buzzer tetapi berdasarkan fakta. UGM mengkonfirmasi Jokowi lulus dari Fakultas Kehutanan tahun 1985 dengan nomor mahasiswa 80/34416/KT/1681. Teknologi Hasil Hutan mencakup teknologi kayu sesuai klaimnya. Alasan tidak menunjukkan ijazah,in,0,2,0,saya bukan mengambil informasi dari buzzer tetapi berdasarkan fakta ugm mengkonfirmasi jokowi lulus dari fakultas kehutanan tahun dengan nomor mahasiswa kt teknologi hasil hutan mencakup teknologi kayu sesuai klaimnya alasan tidak menunjukkan ijazah,saya bukan mengambil informasi dari buzzer tetapi berdasarkan fakta ugm mengkonfirmasi jokowi lulus dari fakultas kehutanan tahun dengan nomor mahasiswa kt teknologi hasil hutan mencakup teknologi kayu sesuai klaimnya alasan tidak menunjukkan ijazah,mengambil informasi buzzer berdasarkan fakta ugm mengkonfirmasi jokowi lulus fakultas kehutanan nomor mahasiswa kt teknologi hasil hutan mencakup teknologi kayu sesuai klaimnya alasan ijazah,ambil informasi buzzer dasar fakta ugm konfirmasi jokowi lulus fakultas hutan nomor mahasiswa kt teknologi hasil hutan cakup teknologi kayu sesuai klaim alas ijazah,"['ambil', 'informasi', 'buzzer', 'dasar', 'fakta', 'ugm', 'konfirmasi', 'jokowi', 'lulus', 'fakultas', 'hutan', 'nomor', 'mahasiswa', 'kt', 'teknologi', 'hasil', 'hutan', 'cakup', 'teknologi', 'kayu', 'sesuai', 'klaim', 'alas', 'ijazah']","['ambil', 'informasi', 'buzzer', 'dasar', 'fakta', 'ugm', 'konfirmasi', 'jokowi', 'lulus', 'fakultas', 'hutan', 'nomor', 'mahasiswa', 'kt', 'teknologi', 'hasil', 'hutan', 'cakup', 'teknologi', 'kayu', 'sesuai', 'klaim', 'alas', 'ijazah']",0
Mon Apr 28 05:05:13 +0000 2025,1,@DianSandiU Lu Lg Goblog n tolol ngapain uplod ijazah jokowi yg blm tentu asli jg jadi nambah gaduh lu udah Goblog tolol bodoh Lg,in,0,1,0,lu lg goblog n tolol ngapain uplod ijazah jokowi yg blm tentu asli jg jadi nambah gaduh lu udah goblog tolol bodoh lg,lu lg goblog n tolol ngapain uplod ijazah jokowi yang blm tentu asli juga jadi nambah gaduh lu udah goblog tolol bodoh lg,lu lg goblog n tolol ngapain uplod ijazah jokowi blm asli nambah gaduh lu udah goblog tolol bodoh lg,lu lg goblog n tolol ngapain uplod ijazah jokowi blm asli nambah gaduh lu udah goblog tolol bodoh lg,"['lu', 'lg', 'goblog', 'n', 'tolol', 'ngapain', 'uplod', 'ijazah', 'jokowi', 'blm', 'asli', 'nambah', 'gaduh', 'lu', 'udah', 'goblog', 'tolol', 'bodoh', 'lg']","['lu', 'lg', 'goblog', 'n', 'tolol', 'ngapain', 'uplod', 'ijazah', 'jokowi', 'blm', 'asli', 'nambah', 'gaduh', 'lu', 'udah', 'goblog', 'tolol', 'bodoh', 'lg']",4
Mon Apr 28 05:03:32 +0000 2025,1,Jokowi telah men zholimi Gus Nur dan Bambang Tri dan seluruh rakyat Indonesia krn ijazah palsu. https://t.co/PYxoQ3rpiF,in,0,0,0,jokowi telah men zholimi gus nur dan bambang tri dan seluruh rakyat indonesia krn ijazah palsu,jokowi telah men zholimi gus nur dan bambang tri dan seluruh rakyat indonesia karena ijazah palsu,jokowi men zholimi gus nur bambang tri rakyat indonesia ijazah palsu,jokowi men zholimi gus nur bambang tri rakyat indonesia ijazah palsu,"['jokowi', 'men', 'zholimi', 'gus', 'nur', 'bambang', 'tri', 'rakyat', 'indonesia', 'ijazah', 'palsu']","['jokowi', 'men', 'zholimi', 'gus', 'nur', 'bambang', 'tri', 'rakyat', 'indonesia', 'ijazah', 'palsu']",1
Mon Apr 28 05:03:26 +0000 2025,3,@alisyarief @gibran_tweet Mohon ijin Pak @Budisuryanto87 barangkali berkenan menjelaskan ke Pak Ali Syarief yg suka bikin hoax soal ijazah palsu Pak Jokowi https://t.co/DD69gfrgD3,in,0,1,1,mohon ijin pak barangkali berkenan menjelaskan ke pak ali syarief yg suka bikin hoax soal ijazah palsu pak jokowi,mohon ijin pak barangkali berkenan menjelaskan ke pak ali syarief yang suka bikin hoax soal ijazah palsu pak jokowi,mohon ijin barangkali berkenan ali syarief suka bikin hoax soal ijazah palsu jokowi,mohon ijin barangkali kenan ali syarief suka bikin hoax soal ijazah palsu jokowi,"['mohon', 'ijin', 'barangkali', 'kenan', 'ali', 'syarief', 'suka', 'bikin', 'hoax', 'soal', 'ijazah', 'palsu', 'jokowi']","['mohon', 'ijin', 'barangkali', 'kenan', 'ali', 'syarief', 'suka', 'bikin', 'hoax', 'soal', 'ijazah', 'palsu', 'jokowi']",1
Mon Apr 28 04:59:11 +0000 2025,0,@GMambruk @jokowi Coba tanya @PDI_Perjuangan atau Mbak @puanmaharani_ri atau Pak @ganjarpranowo atau bahkan @aniesbaswedan berani ga mereka2 ini bersuara soal keaslian ijazah Pak Jokowi?,in,0,1,0,coba tanya atau mbak atau pak atau bahkan berani ga mereka ini bersuara soal keaslian ijazah pak jokowi,coba tanya atau mbak atau pak atau bahkan berani tidak mereka ini bersuara soal keaslian ijazah pak jokowi,coba mbak berani bersuara soal keaslian ijazah jokowi,coba mbak berani suara soal asli ijazah jokowi,"['coba', 'mbak', 'berani', 'suara', 'soal', 'asli', 'ijazah', 'jokowi']","['coba', 'mbak', 'berani', 'suara', 'soal', 'asli', 'ijazah', 'jokowi']",4
Mon Apr 28 04:56:54 +0000 2025,0,@Droendroen @balapurik @DokterTifa Hoaks NDASMU. @jokowi brani gak datang ke pengadilan masalah ijazah. Pelapor kok malah ndak berani datang. Malah disetting ke pemakaman paus. Ngakak so hard bos. Hercules cocok jadi menhan ,in,0,0,0,hoaks ndasmu brani gak datang ke pengadilan masalah ijazah pelapor kok malah ndak berani datang malah disetting ke pemakaman paus ngakak so hard bos hercules cocok jadi menhan,hoaks ndasmu brani tidak datang ke pengadilan masalah ijazah pelapor kok malah ndak berani datang malah disetting ke pemakaman paus ngakak so hard bos hercules cocok jadi menhan,hoaks ndasmu brani pengadilan ijazah pelapor ndak berani disetting pemakaman paus ngakak so hard bos hercules cocok menhan,hoaks ndasmu brani adil ijazah lapor ndak berani disetting makam paus ngakak so hard bos hercules cocok menhan,"['hoaks', 'ndasmu', 'brani', 'adil', 'ijazah', 'lapor', 'ndak', 'berani', 'disetting', 'makam', 'paus', 'ngakak', 'so', 'hard', 'bos', 'hercules', 'cocok', 'menhan']","['hoaks', 'ndasmu', 'brani', 'adil', 'ijazah', 'lapor', 'ndak', 'berani', 'disetting', 'makam', 'paus', 'ngakak', 'so', 'hard', 'bos', 'hercules', 'cocok', 'menhan']",2
Mon Apr 28 04:56:03 +0000 2025,8,@xquitavee @DokterTifa Menyerang pribadi begini biar apa gitu ? Jadi hebat ? Jadi asli ijasah jokowi ? Jadi setara doktor ijazah gibran ? Atau apa nih?,in,0,1,0,menyerang pribadi begini biar apa gitu jadi hebat jadi asli ijasah jokowi jadi setara doktor ijazah gibran atau apa nih,menyerang pribadi begini biar apa gitu jadi hebat jadi asli ijasah jokowi jadi setara doktor ijazah gibran atau apa nih,menyerang pribadi biar gitu hebat asli ijasah jokowi setara doktor ijazah gibran nih,serang pribadi biar gitu hebat asli ijasah jokowi tara doktor ijazah gibran nih,"['serang', 'pribadi', 'biar', 'gitu', 'hebat', 'asli', 'ijasah', 'jokowi', 'tara', 'doktor', 'ijazah', 'gibran', 'nih']","['serang', 'pribadi', 'biar', 'gitu', 'hebat', 'asli', 'ijasah', 'jokowi', 'tara', 'doktor', 'ijazah', 'gibran', 'nih']",4
Mon Apr 28 04:55:06 +0000 2025,0,@xquitavee Siapa juga yg mau nanya Ijazah elo Tolgarrr!! Elo bukan siapa2!! Jokowi kan Presiden pejabat yg dipilih rakyatttt!! Rakyat ber-hakk!! Kon.. !! https://t.co/j8rTIr0zJ0,in,0,0,0,siapa juga yg mau nanya ijazah elo tolgarrr elo bukan siapa jokowi kan presiden pejabat yg dipilih rakyatttt rakyat berhakk kon,siapa juga yang mau nanya ijazah elo tolgarrr elo bukan siapa jokowi kan presiden pejabat yang dipilih rakyatttt rakyat berhakk kon,nanya ijazah elo tolgarrr elo jokowi presiden pejabat dipilih rakyatttt rakyat berhakk kon,nanya ijazah elo tolgarrr elo jokowi presiden jabat pilih rakyatttt rakyat berhakk kon,"['nanya', 'ijazah', 'elo', 'tolgarrr', 'elo', 'jokowi', 'presiden', 'jabat', 'pilih', 'rakyatttt', 'rakyat', 'berhakk', 'kon']","['nanya', 'ijazah', 'elo', 'tolgarrr', 'elo', 'jokowi', 'presiden', 'jabat', 'pilih', 'rakyatttt', 'rakyat', 'berhakk', 'kon']",4
Mon Apr 28 04:55:04 +0000 2025,0,Respon Roy Suryo Usai Dilaporkan ke Polisi Soal Tudingan Ijazah Jokowi: Lucu Aja https://t.co/PzFaLLCZBK,in,0,0,0,respon roy suryo usai dilaporkan ke polisi soal tudingan ijazah jokowi lucu aja,respon roy suryo usai dilaporkan ke polisi soal tudingan ijazah jokowi lucu aja,respon roy suryo dilaporkan polisi soal tudingan ijazah jokowi lucu aja,respon roy suryo lapor polisi soal tuding ijazah jokowi lucu aja,"['respon', 'roy', 'suryo', 'lapor', 'polisi', 'soal', 'tuding', 'ijazah', 'jokowi', 'lucu', 'aja']","['respon', 'roy', 'suryo', 'lapor', 'polisi', 'soal', 'tuding', 'ijazah', 'jokowi', 'lucu', 'aja']",3
Mon Apr 28 04:54:18 +0000 2025,100,11 . 12 DENGAN DENGAN MASTERNYA SI PLONGA PLONGO... DARI ALUMNI GENGSTER HINGGA ALUMNI KAMPUS ALAM GHOIB YANG MENYATAKAN IJAZAH JOKOWI ASLI....‼️ #JokowiGakUsahPulang #2025LengserkanGibran #2025LengserkanGibran 🆘🆗 https://t.co/XVtYPZniEL,in,2,8,69,dengan dengan masternya si plonga plongo dari alumni gengster hingga alumni kampus alam ghoib yang menyatakan ijazah jokowi asli jokowigakusahpulang lengserkangibran lengserkangibran,dengan dengan masternya si plonga plongo dari alumni gengster hingga alumni kampus alam ghoib yang menyatakan ijazah jokowi asli jokowigakusahpulang lengserkangibran lengserkangibran,masternya si plonga plongo alumni gengster alumni kampus alam ghoib ijazah jokowi asli jokowigakusahpulang lengserkangibran lengserkangibran,master si plonga plongo alumni gengster alumni kampus alam ghoib ijazah jokowi asli jokowigakusahpulang lengserkangibran lengserkangibran,"['master', 'si', 'plonga', 'plongo', 'alumni', 'gengster', 'alumni', 'kampus', 'alam', 'ghoib', 'ijazah', 'jokowi', 'asli', 'jokowigakusahpulang', 'lengserkangibran', 'lengserkangibran']","['master', 'si', 'plonga', 'plongo', 'alumni', 'gengster', 'alumni', 'kampus', 'alam', 'ghoib', 'ijazah', 'jokowi', 'asli', 'jokowigakusahpulang', 'lengserkangibran', 'lengserkangibran']",4
